,date,start_time,end_time,class_type,class_name,professor_name,grade,label,class_code,major
1039,금,15:00,16:50,전공선택(05),식품미생물학Ⅰ및실험,박천석,2,FSB,FSB241-01,식품생명공학과
1040,월,13:30,14:45,전공선택(05),식품생명공학,박천석,4,FSB,FSB441-00,식품생명공학과
1041,수,13:30,14:45,전공선택(05),식품생명공학,박천석,4,FSB,FSB441-00,식품생명공학과
1042,금,10:30,13:15,전공선택(05),식품생명공학캡스톤디자인1,김우기,4,FSB,FSB402-00,식품생명공학과
1043,화,16:30,17:45,전공선택(05),식품안전정책과법령,손문기,4,FSB,FSB383-00,식품생명공학과
1044,목,16:30,17:45,전공선택(05),식품안전정책과법령,손문기,4,FSB,FSB383-00,식품생명공학과
1045,화,10:30,11:45,전공선택(05),식품영양학,김영록,4,FSB,FSB471-00,식품생명공학과
1046,목,10:30,11:45,전공선택(05),식품영양학,김영록,4,FSB,FSB471-00,식품생명공학과
1047,월,13:30,14:45,전공선택(05),식품학개론,백무열,2,FSB,FSB281-00,식품생명공학과
1048,수,13:30,14:45,전공선택(05),식품학개론,백무열,2,FSB,FSB281-00,식품생명공학과
1049,금,16:30,18:20,전공선택(05),연구연수활동1(식품공학),김우기,3,FSB,FSB304-00,식품생명공학과
1050,수,9:00,12:50,전공기초(11),드로잉,장광집,1,FD,FD101-00,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1051,화,9:00,12:50,전공기초(11),드로잉,이하나,1,FD,FD101-01,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1052,목,13:30,17:20,전공기초(11),드로잉,박지영,1,FD,FD101-02,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1053,수,13:30,17:20,전공기초(11),드로잉,전희수,1,FD,FD101-03,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1054,화,9:00,12:50,전공기초(11),드로잉,이정은,1,FD,FD101-04,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1055,목,9:00,12:50,전공기초(11),드로잉,김경주,1,FD,FD101-05,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1056,금,9:00,12:50,전공기초(11),디지털디자인,김성호,1,FD,FD105-00,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1057,월,9:00,12:50,전공기초(11),디지털디자인,이혜은,1,FD,FD105-01,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1058,화,13:30,17:20,전공기초(11),디지털디자인,김숙현,1,FD,FD105-02,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1059,수,9:00,12:50,전공기초(11),디지털디자인,정경아,1,FD,FD105-03,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1060,화,16:30,17:45,전공기초(11),예술과디자인의이해,윤민희,1,FD,FD110-00,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1061,목,16:30,17:45,전공기초(11),예술과디자인의이해,윤민희,1,FD,FD110-00,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1062,화,10:30,11:45,전공기초(11),예술과디자인의이해,주혜영,1,FD,FD110-01,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1063,목,10:30,11:45,전공기초(11),예술과디자인의이해,주혜영,1,FD,FD110-01,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1064,화,12:00,13:15,전공기초(11),예술과디자인의이해,주혜영,1,FD,FD110-02,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1065,목,12:00,13:15,전공기초(11),예술과디자인의이해,주혜영,1,FD,FD110-02,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1066,화,13:30,17:20,전공기초(11),입체디자인,심민섭,1,FD,FD111-00,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1067,화,13:30,17:20,전공기초(11),입체디자인,이진원,1,FD,FD111-01,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1068,목,9:00,12:50,전공기초(11),입체디자인,이진원,1,FD,FD111-02,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1069,월,13:30,17:20,전공기초(11),입체디자인,이혜리,1,FD,FD111-03,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1070,화,13:30,17:20,전공기초(11),입체디자인,김지은,1,FD,FD111-04,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1071,금,13:30,17:20,전공기초(11),평면디자인,김진영,1,FD,FD103-00,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1072,월,9:00,12:50,전공기초(11),평면디자인,신경철,1,FD,FD103-01,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1073,화,9:00,12:50,전공기초(11),평면디자인,정수경,1,FD,FD103-02,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1074,화,9:00,12:50,전공기초(11),평면디자인,김은정,1,FD,FD103-03,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1075,화,13:30,14:45,전공기초(11),현대미술사,윤민희,1,FD,FD109-00,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1076,목,13:30,14:45,전공기초(11),현대미술사,윤민희,1,FD,FD109-00,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1077,화,15:00,16:15,전공기초(11),현대미술사,윤민희,1,FD,FD109-01,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1078,목,15:00,16:15,전공기초(11),현대미술사,윤민희,1,FD,FD109-01,"산업디자인학과, 시각디자인학과, 환경조경디자인학과, 의류디자인학과, 디지털콘텐츠학과"
1079,월,13:30,17:20,전공필수(04),도자성형3,김호정,2,CA,CA2018-00,도예학과
1080,금,9:00,12:50,전공필수(04),도자제품브랜드1,방창현,3,CA,CA3017-00,도예학과
1081,월,9:00,12:50,전공선택(05),SeniorProject I-A,여화선,4,CA,CA4001-00,도예학과
1082,월,13:30,17:20,전공선택(05),SeniorProject I-A,여화선,4,CA,CA4001-01,도예학과
1083,목,9:00,12:50,전공선택(05),SeniorProject I-B,김승욱,4,CA,CA4002-00,도예학과
1084,목,13:30,17:20,전공선택(05),SeniorProject I-B,김승욱,4,CA,CA4002-01,도예학과
1085,금,13:30,17:20,전공선택(05),기초유리-Cold Working,이정원,3,CA,CA3024-00,도예학과
1086,수,9:00,11:45,전공선택(05),도자사,방창현,2,CA,CA2012-00,도예학과
1087,화,13:30,17:20,전공선택(05),도자융합스튜디오,맹욱재,3,CA,CA3022-00,도예학과
1088,목,9:00,12:50,전공선택(05),물레성형응용,정원배,2,CA,CA2019-00,도예학과
1089,화,9:00,12:50,전공선택(05),석고기법,최정호,2,CA,CA2006-00,도예학과
1090,월,13:30,17:20,전공선택(05),소성기법연구,하태훈,3,CA,CA3018-00,도예학과
1091,수,13:30,17:20,전공선택(05),스튜디오웨어,김승욱,3,CA,CA3011-00,도예학과
1092,수,13:30,16:15,전공선택(05),스튜디오창업,이성은,4,CA,CA4011-00,도예학과
1093,월,9:00,12:50,전공선택(05),혼합매체연구,방창현,2,CA,CA2004-00,도예학과
1094,금,9:00,11:45,전공기초(11),도자문화이야기,권나영,1,CA,CA1008-00,도예학과
1095,월,9:00,12:50,전공기초(11),도자성형1,김주상,1,CA,CA1007-00,도예학과
1096,화,9:00,12:50,전공기초(11),도자성형1,김연지,1,CA,CA1007-01,도예학과
1097,목,9:00,12:50,전공기초(11),표현연습,이정후,1,CA,CA1006-00,도예학과
1098,목,13:30,17:20,전공기초(11),표현연습,여화선,1,CA,CA1006-01,도예학과
1099,목,16:30,19:15,전공필수(04),미디시퀀싱기법,이철희,2,PM,PM2015-00,포스트모던음악학과
1100,수,13:30,16:15,전공필수(04),작사작곡론1,손정은,3,PM,PM3016-00,포스트모던음악학과
1101,화,16:00,18:45,전공필수(04),작사작곡론1,유태환,3,PM,PM3016-01,포스트모던음악학과
1102,목,10:00,12:45,전공필수(04),재즈음악사,황덕호,2,PM,PM2018-00,포스트모던음악학과
1103,목,13:30,16:15,전공필수(04),재즈음악사,황덕호,2,PM,PM2018-01,포스트모던음악학과
1104,목,,,전공필수(04),졸업논문(포스트모던음악전공),한경훈,4,PM,PM4015-00,포스트모던음악학과
1105,금,16:00,18:45,전공필수(04),포스트모던음악워크샵1,양영민,3,PM,PM3027-00,포스트모던음악학과
1106,목,10:00,12:45,전공필수(04),포스트모던음악워크샵1,김주홍,3,PM,PM3027-01,포스트모던음악학과
1107,화,17:30,21:20,전공선택(05),락앙상블,유상일,4,PM,PM4021-00,포스트모던음악학과
1108,월,9:30,12:15,전공선택(05),뮤직비즈니스클래스1,박선민,4,PM,PM4005-00,포스트모던음악학과
1109,화,13:30,17:20,전공선택(05),부전공실기1,신형원,1,PM,PM1005-00,포스트모던음악학과
1110,월,13:30,17:20,전공선택(05),블루스클래스,김수환,1,PM,PM1018-00,포스트모던음악학과
1111,월,13:30,17:20,전공선택(05),비틀즈클래스1,이두헌,3,PM,PM3029-00,포스트모던음악학과
1112,수,13:30,17:20,전공선택(05),스튜디오세션앙상블1,한경훈,4,PM,PM4020-00,포스트모던음악학과
1113,월,14:30,18:20,전공선택(05),싱어송라이팅클래스,홍성규,2,PM,PM2026-00,포스트모던음악학과
1114,목,17:30,21:20,전공선택(05),앙상블1,황정관,1,PM,PM1003-00,포스트모던음악학과
1115,수,13:30,17:20,전공선택(05),앙상블,1이웅,1,PM,PM1003-01,포스트모던음악학과
1116,목,13:30,16:15,전공선택(05),영화음악,김수영,4,PM,PM4028-00,포스트모던음악학과
1117,월,13:30,17:20,전공선택(05),재즈앙상블1,황호규,2,PM,PM2019-00,포스트모던음악학과
1118,화,13:30,17:20,전공선택(05),재즈앙상블1,최보미,2,PM,PM2019-01,포스트모던음악학과
1119,수,9:30,13:20,전공선택(05),재즈즉흥연주기법1,김정욱,3,PM,PM3024-00,포스트모던음악학과
1120,목,13:00,13:50,전공선택(05),전공실기1,배장은,1,PM,PM1019-00,포스트모던음악학과
1121,월,9:00,9:50,전공선택(05),전공실기1,김수영,1,PM,PM1019-01,포스트모던음악학과
1122,수,16:30,19:00,전공선택(05),전공실기1,손정은,1,PM,PM1019-02,포스트모던음악학과
1123,금,11:00,11:50,전공선택(05),전공실기1,김성재,1,PM,PM1019-03,포스트모던음악학과
1124,월,10:00,10:50,전공선택(05),전공실기1,서영도,1,PM,PM1019-04,포스트모던음악학과
1125,월,17:30,18:20,전공선택(05),전공실기1,황호규,1,PM,PM1019-05,포스트모던음악학과
1126,수,17:30,18:20,전공선택(05),전공실기1,조정현,1,PM,PM1019-06,포스트모던음악학과
1127,목,15:00,15:50,전공선택(05),전공실기1,김수환,1,PM,PM1019-07,포스트모던음악학과
1128,월,10:00,10:50,전공선택(05),전공실기1,이두헌,1,PM,PM1019-08,포스트모던음악학과
1129,화,16:40,17:30,전공선택(05),전공실기1,김정욱,1,PM,PM1019-09,포스트모던음악학과
1130,목,21:30,22:20,전공선택(05),전공실기1,황정관,1,PM,PM1019-11,포스트모던음악학과
1131,금,11:00,11:50,전공선택(05),전공실기1,오경록,1,PM,PM1019-12,포스트모던음악학과
1132,화,10:00,10:50,전공선택(05),전공실기1,박호정,1,PM,PM1019-13,포스트모던음악학과
1133,금,12:00,12:50,전공선택(05),전공실기1,안지민,1,PM,PM1019-14,포스트모던음악학과
1134,목,10:00,10:50,전공선택(05),전공실기1,박라온,1,PM,PM1019-15,포스트모던음악학과
1135,목,13:30,14:20,전공선택(05),전공실기1,김주홍,1,PM,PM1019-18,포스트모던음악학과
1136,목,15:00,15:50,전공선택(05),전공실기3,배장은,2,PM,PM2023-00,포스트모던음악학과
1137,월,11:00,11:50,전공선택(05),전공실기3,김수영,2,PM,PM2023-01,포스트모던음악학과
1138,금,18:00,19:40,전공선택(05),전공실기3,손정은,2,PM,PM2023-02,포스트모던음악학과
1139,금,14:00,14:50,전공선택(05),전공실기3,김성재,2,PM,PM2023-03,포스트모던음악학과
1140,월,18:30,19:20,전공선택(05),전공실기3,황호규,2,PM,PM2023-05,포스트모던음악학과
1141,월,17:30,18:20,전공선택(05),전공실기3,김수환,2,PM,PM2023-07,포스트모던음악학과
1142,화,17:30,18:20,전공선택(05),전공실기3,김정욱,2,PM,PM2023-09,포스트모던음악학과
1143,화,10:00,10:50,전공선택(05),전공실기3,최보미,2,PM,PM2023-10,포스트모던음악학과
1144,목,22:30,23:20,전공선택(05),전공실기3,황정관,2,PM,PM2023-11,포스트모던음악학과
1145,금,14:00,14:50,전공선택(05),전공실기3,오경록,2,PM,PM2023-12,포스트모던음악학과
1146,화,11:00,11:50,전공선택(05),전공실기3,박호정,2,PM,PM2023-13,포스트모던음악학과
1147,금,13:00,13:50,전공선택(05),전공실기3,안지민,2,PM,PM2023-14,포스트모던음악학과
1148,목,12:00,12:50,전공선택(05),전공실기3,박라온,2,PM,PM2023-15,포스트모던음악학과
1149,목,13:30,14:20,전공선택(05),전공실기3,송슬기,2,PM,PM2023-16,포스트모던음악학과
1150,목,14:10,15:00,전공선택(05),전공실기3,김주홍,2,PM,PM2023-18,포스트모던음악학과
1151,화,12:00,12:50,전공선택(05),전공실기5,임슬기,3,PM,PM3022-01,포스트모던음악학과
1152,수,14:00,14:50,전공선택(05),전공실기5,김수영,3,PM,PM3022-02,포스트모던음악학과
1153,수,13:00,13:50,전공선택(05),전공실기5,전해일,3,PM,PM3022-03,포스트모던음악학과
1154,월,12:00,12:50,전공선택(05),전공실기5,서영도,3,PM,PM3022-04,포스트모던음악학과
1155,월,18:30,19:20,전공선택(05),전공실기5,김수환,3,PM,PM3022-07,포스트모던음악학과
1156,화,11:00,11:50,전공선택(05),전공실기5,최보미,3,PM,PM3022-10,포스트모던음악학과
1157,화,11:30,12:20,전공선택(05),전공실기5,신형원,3,PM,PM3022-12,포스트모던음악학과
1158,금,16:00,16:50,전공선택(05),전공실기5,오경록,3,PM,PM3022-13,포스트모던음악학과
1159,화,12:00,12:50,전공선택(05),전공실기5,박호정,3,PM,PM3022-14,포스트모던음악학과
1160,화,13:30,14:20,전공선택(05),전공실기5,신유신,3,PM,PM3022-15,포스트모던음악학과
1161,금,14:00,14:50,전공선택(05),전공실기5,안지민,3,PM,PM3022-16,포스트모던음악학과
1162,화,12:00,12:50,전공선택(05),전공실기5,이규재,3,PM,PM3022-17,포스트모던음악학과
1163,목,15:00,15:50,전공선택(05),전공실기5,김주홍,3,PM,PM3022-18,포스트모던음악학과
1164,목,14:00,14:50,전공선택(05),전공실기5,박라온,3,PM,PM3022-19,포스트모던음악학과
1165,목,12:00,12:50,전공선택(05),전공실기7,오은혜,4,PM,PM4025-00,포스트모던음악학과
1166,화,14:00,14:50,전공선택(05),전공실기7,임슬기,4,PM,PM4025-01,포스트모던음악학과
1167,수,16:00,16:50,전공선택(05),전공실기7,김수영,4,PM,PM4025-02,포스트모던음악학과
